customerid,orders,total_spent,last_purchase
13697.0,1,151.29999999999998,2011-11-01 09:14:00
16337.0,1,151.05,2011-11-03 10:03:00
14073.0,1,151.04,2011-11-07 15:49:00
14204.0,1,150.61,2011-12-07 13:38:00
18200.0,1,150.35,2011-08-25 18:45:00
15717.0,1,150.3,2011-04-19 13:21:00
16932.0,1,150.23000000000002,2011-10-17 14:12:00
17234.0,1,149.89000000000001,2011-06-10 11:20:00
15869.0,2,149.64,2011-03-07 17:23:00
17946.0,2,149.57999999999998,2011-04-20 17:00:00
18262.0,1,149.48,2011-07-22 16:04:00
15435.0,1,149.29,2011-11-17 16:39:00
13003.0,3,149.05,2011-08-26 10:50:00
17549.0,2,148.86,2011-11-16 09:59:00
15526.0,2,148.44,2011-11-06 15:04:00
14968.0,1,147.59,2011-11-09 13:58:00
14098.0,1,147.35,2011-11-03 10:13:00
14037.0,2,147.20000000000002,2011-06-16 13:57:00
12864.0,1,147.12,2011-07-24 13:03:00
17030.0,1,146.87,2011-10-07 08:49:00
14238.0,1,146.85,2011-01-17 14:40:00
16893.0,1,145.93,2010-12-08 12:06:00
12565.0,1,145.92,2011-02-24 10:34:00
17935.0,2,145.79,2011-07-24 13:18:00
13866.0,1,145.67000000000002,2011-09-26 14:54:00
15937.0,1,145.35,2011-10-06 15:48:00
16598.0,1,145.04999999999998,2011-02-27 11:42:00
17524.0,1,145.0,2010-12-13 14:32:00
16852.0,2,144.91000000000003,2011-11-29 13:22:00
12974.0,1,144.8,2011-05-26 09:33:00
15748.0,1,144.36,2011-10-30 12:51:00
14109.0,1,144.2,2011-09-28 10:18:00
12587.0,1,144.0,2011-12-02 12:47:00
17186.0,2,144.0,2011-10-24 10:20:00
17578.0,1,143.45999999999998,2011-05-05 18:38:00
15705.0,1,143.1,2011-05-22 15:37:00
16461.0,1,142.92,2011-06-15 12:07:00
13299.0,1,142.5,2011-03-16 12:55:00
16287.0,1,142.5,2011-06-23 09:08:00
14386.0,1,142.4,2011-02-16 09:45:00
13584.0,1,142.4,2011-02-06 12:49:00
17859.0,1,141.92000000000002,2011-02-08 10:32:00
13561.0,1,141.85999999999999,2011-05-08 12:39:00
14041.0,1,141.41,2011-03-18 13:25:00
15503.0,1,141.04,2010-12-12 10:57:00
15388.0,1,140.54,2011-03-14 13:53:00
13483.0,1,140.34,2011-10-05 11:53:00
14494.0,1,139.56,2011-11-14 09:21:00
16483.0,1,139.35,2011-05-31 13:08:00
17718.0,1,139.35,2011-04-21 13:39:00
14772.0,1,139.26,2011-08-19 15:04:00
18209.0,1,139.10000000000002,2011-11-11 12:07:00
15135.0,1,139.05,2011-04-14 19:16:00
13273.0,1,138.98,2011-08-18 14:02:00
12902.0,1,138.68,2011-03-20 12:06:00
14581.0,1,138.6,2011-11-23 12:39:00
17122.0,1,138.32,2011-08-12 14:33:00
13716.0,1,138.28,2011-03-15 13:49:00
15663.0,1,138.14,2011-08-25 15:50:00
16050.0,1,137.9,2011-06-19 11:44:00
13279.0,1,137.75,2011-09-22 17:24:00
17709.0,1,137.45,2011-06-23 11:55:00
15836.0,1,137.37,2011-10-20 17:13:00
14483.0,1,137.1,2011-03-03 10:26:00
17468.0,2,137.0,2011-11-29 15:33:00
15691.0,1,136.8,2011-04-01 15:13:00
14247.0,1,136.76999999999998,2011-03-06 15:21:00
16462.0,3,136.0,2011-09-27 10:24:00
16412.0,1,135.99,2011-10-17 12:35:00
12968.0,1,135.95,2011-08-19 15:44:00
15042.0,1,135.93,2011-05-24 16:25:00
14889.0,1,135.9,2011-01-07 15:19:00
15419.0,1,135.86,2011-11-15 09:23:00
16114.0,1,135.75000000000003,2011-06-22 10:13:00
15174.0,1,135.75,2011-01-21 09:06:00
16665.0,1,135.39999999999998,2010-12-12 14:03:00
17972.0,1,135.19,2011-04-12 12:16:00
13364.0,1,134.95999999999998,2011-09-29 18:13:00
16055.0,1,134.8,2011-05-03 09:26:00
14340.0,1,134.7,2011-05-05 09:44:00
15562.0,1,134.55,2010-12-23 09:55:00
14174.0,1,134.46,2011-11-06 13:17:00
12837.0,1,134.1,2011-06-19 16:07:00
14280.0,1,134.04,2011-05-27 10:37:00
16424.0,1,133.56,2011-06-01 13:40:00
14349.0,1,133.5,2011-11-29 15:39:00
12445.0,1,133.4,2011-11-17 18:43:00
17881.0,1,133.35000000000002,2011-02-08 17:16:00
15709.0,1,133.25,2011-03-01 10:38:00
17647.0,1,133.06,2011-10-05 15:38:00
12512.0,2,132.18,2011-10-04 14:55:00
17785.0,1,131.94,2011-10-17 13:43:00
14438.0,1,131.9,2011-02-06 14:56:00
12851.0,1,131.81,2011-09-04 12:41:00
17455.0,1,131.7,2011-05-20 12:31:00
14795.0,1,131.45000000000002,2011-06-26 13:04:00
15844.0,1,130.73999999999998,2011-10-24 15:19:00
16679.0,1,129.75,2010-12-08 13:51:00
16611.0,1,129.49,2011-06-06 15:46:00
16623.0,1,129.45,2011-04-08 10:09:00
15276.0,1,128.63,2011-10-04 16:39:00
16828.0,2,128.5,2011-09-07 15:10:00
17297.0,1,128.18,2011-11-22 14:43:00
15543.0,1,127.86,2011-02-24 15:26:00
17359.0,1,127.86,2011-11-28 14:37:00
13781.0,1,127.84,2011-04-03 12:08:00
15578.0,1,127.1,2011-06-30 13:03:00
15923.0,1,127.08,2010-12-02 12:16:00
14962.0,1,126.7,2011-03-14 09:42:00
16414.0,2,126.25,2011-11-18 09:42:00
15463.0,1,126.14,2011-11-10 12:57:00
16988.0,1,126.12,2011-12-04 16:02:00
12814.0,1,125.92,2011-08-30 12:11:00
13522.0,1,125.80000000000001,2011-11-09 15:11:00
14861.0,1,125.79,2011-10-18 12:54:00
14890.0,1,125.65,2011-03-31 11:57:00
15017.0,1,125.58,2011-11-06 10:33:00
12531.0,1,125.22,2011-11-25 11:12:00
17148.0,1,124.88,2011-10-19 09:59:00
16849.0,1,124.57,2011-06-06 09:16:00
16569.0,1,124.2,2011-12-06 15:32:00
14495.0,2,123.8,2011-10-20 12:28:00
16658.0,1,123.24,2010-12-06 13:47:00
15917.0,1,123.1,2011-04-06 10:40:00
13519.0,1,122.75,2011-09-22 18:24:00
13876.0,1,122.7,2011-10-07 10:22:00
13638.0,1,122.64,2011-11-24 10:38:00
16073.0,1,122.39999999999999,2011-02-15 15:41:00
18018.0,2,122.14,2011-08-23 17:37:00
13244.0,1,121.74000000000001,2011-09-08 11:46:00
13182.0,1,121.18,2011-10-25 13:46:00
15049.0,1,121.17000000000002,2011-03-11 12:13:00
14413.0,1,121.05,2010-12-12 13:37:00
15512.0,2,121.0,2011-07-07 10:20:00
13002.0,1,120.94999999999999,2011-01-25 15:18:00
17446.0,2,120.9,2011-06-16 10:42:00
14165.0,1,120.44,2011-03-09 12:39:00
18015.0,1,120.03,2011-12-05 14:49:00
14259.0,1,120.0,2011-07-21 10:44:00
14314.0,1,120.0,2011-08-25 10:39:00
14453.0,1,119.93,2011-06-02 14:15:00
16542.0,1,119.62,2011-10-17 10:47:00
15266.0,1,119.3,2011-01-05 13:40:00
16666.0,1,118.98,2011-11-20 14:01:00
15843.0,1,118.95000000000002,2011-02-09 10:19:00
17079.0,1,118.80000000000001,2011-09-22 15:34:00
14155.0,1,118.75,2011-03-18 14:13:00
14076.0,1,118.67,2011-08-02 15:19:00
13581.0,1,118.0,2011-02-03 14:41:00
12929.0,1,117.85,2011-02-01 12:08:00
17654.0,1,117.55,2011-03-07 13:17:00
16959.0,1,117.35000000000001,2011-09-13 15:03:00
13877.0,1,117.24,2011-09-14 15:49:00
17117.0,1,116.19999999999999,2011-02-24 13:54:00
17601.0,1,116.00999999999999,2011-04-14 18:02:00
14143.0,1,115.8,2011-07-29 09:48:00
15350.0,1,115.65,2010-12-01 13:33:00
13067.0,1,115.46000000000001,2011-09-18 13:38:00
18027.0,1,115.31,2011-09-02 10:38:00
14972.0,1,114.77,2011-08-03 14:54:00
13188.0,1,114.60000000000001,2011-11-28 15:28:00
16247.0,1,114.56,2011-06-22 14:23:00
14632.0,1,114.56,2011-03-22 08:49:00
17852.0,2,114.34,2011-11-28 12:36:00
17219.0,1,114.23,2011-11-08 11:25:00
14652.0,1,114.18,2011-09-23 14:21:00
12938.0,1,114.14,2011-11-14 11:21:00
14582.0,1,114.11,2011-10-30 11:56:00
12651.0,1,114.0,2011-01-09 12:46:00
14457.0,1,113.64,2011-02-02 09:39:00
15445.0,1,113.5,2011-03-20 15:06:00
17217.0,1,113.5,2011-04-19 17:19:00
18105.0,1,113.48000000000002,2011-11-02 12:04:00
16913.0,1,113.44,2011-02-22 12:56:00
15280.0,1,113.12,2011-06-20 17:14:00
14689.0,1,112.8,2011-05-15 11:22:00
13161.0,1,112.75,2011-01-30 14:03:00
16697.0,1,112.75,2011-04-12 17:12:00
13807.0,1,112.6,2010-12-07 15:48:00
18129.0,1,112.55000000000001,2011-04-10 14:16:00
15610.0,1,112.46000000000001,2011-10-19 10:36:00
17038.0,1,112.4,2011-11-09 13:50:00
14271.0,1,112.32,2011-04-28 12:47:00
17967.0,1,112.27,2010-12-03 11:19:00
17900.0,2,112.19999999999999,2011-06-02 14:38:00
13193.0,1,112.08,2011-10-09 14:30:00
12756.0,1,112.07999999999998,2011-09-14 09:31:00
17957.0,1,111.68,2011-10-04 14:58:00
17887.0,1,111.35,2011-08-02 17:29:00
18120.0,1,111.15,2011-05-09 13:45:00
13508.0,1,110.97,2011-04-10 11:58:00
13144.0,1,110.95,2011-01-11 11:15:00
15537.0,1,110.92,2011-06-29 13:10:00
15853.0,1,110.8,2011-10-19 10:38:00
16963.0,1,110.55000000000001,2011-06-05 13:48:00
14641.0,1,110.46,2011-11-18 10:42:00
12734.0,1,110.39999999999999,2010-12-22 12:47:00
16792.0,2,110.38000000000001,2011-03-02 14:41:00
17901.0,1,110.38,2011-11-10 17:29:00
18277.0,1,110.38,2011-10-12 15:22:00
17746.0,1,110.25,2011-04-13 14:31:00
17836.0,1,110.21000000000001,2011-10-23 16:13:00
13133.0,2,109.8,2011-03-11 10:31:00
16363.0,1,109.36000000000001,2011-10-17 14:14:00
14699.0,1,109.13000000000001,2011-05-09 14:54:00
14345.0,1,108.97999999999999,2011-11-01 09:51:00
13170.0,1,108.81,2011-11-13 12:19:00
17639.0,1,108.5,2011-03-08 15:22:00
16106.0,1,108.38,2011-10-05 10:37:00
13226.0,1,108.21000000000001,2011-03-11 14:35:00
12956.0,1,108.07,2011-02-06 16:08:00
14661.0,1,107.95,2011-11-13 11:51:00
17274.0,1,107.82,2011-11-04 13:16:00
16784.0,1,107.6,2011-11-20 12:20:00
15395.0,1,107.45,2011-01-18 12:40:00
17893.0,1,107.21,2011-04-28 13:50:00
16757.0,1,106.83000000000001,2011-01-25 11:59:00
15168.0,1,106.56,2011-11-14 11:26:00
15070.0,1,106.2,2010-12-02 11:23:00
17791.0,1,106.1,2011-11-10 12:09:00
16581.0,1,105.84,2011-06-10 10:05:00
15775.0,1,104.9,2011-04-08 12:56:00
14027.0,1,104.82,2011-10-10 09:01:00
15607.0,1,104.76,2011-01-07 12:44:00
15958.0,1,104.35,2011-09-26 13:41:00
18174.0,1,104.0,2011-12-02 16:56:00
18255.0,1,103.3,2011-09-11 13:16:00
17548.0,1,103.3,2011-04-20 12:01:00
14542.0,1,103.25,2011-06-07 08:19:00
18011.0,1,102.78999999999999,2010-12-01 17:35:00
14836.0,3,102.44999999999999,2011-11-29 16:45:00
17962.0,1,102.41,2011-07-20 14:16:00
14981.0,1,102.12,2011-04-07 13:45:00
13948.0,1,102.0,2010-12-14 10:18:00
15212.0,1,101.8,2011-04-12 13:45:00
16516.0,1,101.69999999999999,2011-11-09 14:59:00
18068.0,1,101.69999999999999,2011-02-23 14:50:00
17643.0,1,101.55,2010-12-01 14:38:00
16006.0,1,101.4,2011-05-12 13:12:00
18086.0,1,101.34,2011-03-10 13:34:00
13101.0,1,101.19,2011-04-19 14:37:00
16344.0,1,101.10000000000001,2011-07-04 15:50:00
16498.0,2,100.97,2011-07-01 15:07:00
14946.0,1,100.9,2011-11-25 13:33:00
17427.0,1,100.8,2011-09-29 11:29:00
14371.0,1,100.5,2011-02-17 16:35:00
13703.0,1,99.5,2011-01-25 13:10:00
17939.0,1,99.14,2011-07-03 12:27:00
15256.0,1,98.45,2011-07-14 11:47:00
17538.0,1,98.42,2011-11-14 12:12:00
17349.0,1,98.25,2011-06-13 14:29:00
15422.0,2,97.7,2011-01-20 16:17:00
12984.0,1,97.5,2011-11-21 12:37:00
17325.0,1,96.8,2011-03-04 13:09:00
15216.0,1,96.6,2011-09-13 11:41:00
14642.0,1,96.12,2011-10-12 11:08:00
17024.0,3,95.85,2011-10-25 13:47:00
17895.0,1,95.45,2011-10-26 17:00:00
18249.0,1,95.34,2011-11-22 15:07:00
12548.0,1,95.19999999999999,2011-06-26 15:35:00
16387.0,1,94.36,2011-01-21 11:34:00
13651.0,2,94.2,2011-11-04 14:59:00
16339.0,1,94.05,2011-02-28 13:41:00
15397.0,1,94.0,2011-02-23 09:25:00
18033.0,1,93.82000000000001,2011-10-05 17:28:00
15428.0,1,93.78,2011-11-24 16:54:00
18227.0,1,93.75,2011-05-06 12:23:00
13283.0,2,93.66,2011-10-11 09:50:00
17991.0,2,93.35,2011-04-28 15:58:00
12821.0,1,92.72,2011-05-09 15:51:00
14054.0,1,92.46,2011-10-05 15:49:00
12789.0,1,91.85,2011-10-05 13:34:00
13551.0,1,91.80000000000001,2011-01-24 14:46:00
13160.0,1,91.8,2011-11-17 13:07:00
12659.0,1,91.68,2011-11-10 11:53:00
15488.0,1,91.32000000000001,2011-09-08 10:11:00
13947.0,1,90.6,2011-10-05 14:42:00
14353.0,1,90.6,2011-05-08 16:06:00
18084.0,1,90.47999999999999,2011-11-23 13:57:00
16506.0,2,90.30000000000001,2011-11-20 12:17:00
15552.0,1,90.12,2011-05-06 14:47:00
16597.0,1,90.04,2011-12-05 15:44:00
14117.0,1,90.0,2011-07-19 09:49:00
14219.0,1,89.94,2011-12-05 16:23:00
14974.0,1,89.94,2011-11-02 13:01:00
14760.0,1,89.2,2011-02-15 16:27:00
12686.0,1,89.14,2010-12-03 09:51:00
14436.0,1,89.06,2011-09-02 10:13:00
12353.0,1,89.0,2011-05-19 17:47:00
15083.0,1,88.2,2011-03-28 12:18:00
15180.0,1,87.5,2010-12-07 14:57:00
13296.0,1,87.4,2011-07-25 13:46:00
15541.0,1,85.13000000000001,2011-08-17 14:58:00
13841.0,1,85.0,2011-04-01 12:10:00
15729.0,1,85.0,2011-05-11 12:36:00
13666.0,3,84.65,2011-10-10 15:39:00
12401.0,1,84.3,2011-02-09 13:50:00
17309.0,1,82.75,2011-09-05 15:20:00
13006.0,1,81.57,2011-10-14 13:49:00
17620.0,1,81.44,2011-10-11 12:08:00
18281.0,1,80.82,2011-06-12 10:53:00
16789.0,1,80.8,2011-12-01 15:12:00
13967.0,1,80.7,2011-07-17 12:02:00
17752.0,1,80.64,2010-12-15 16:19:00
13747.0,1,79.6,2010-12-01 10:37:00
15753.0,1,79.2,2011-02-08 12:41:00
16078.0,1,79.2,2011-03-01 09:47:00
17942.0,1,77.50000000000001,2011-12-02 10:45:00
14785.0,2,77.4,2011-11-29 13:21:00
13132.0,1,77.3,2011-03-23 12:44:00
13992.0,1,76.8,2011-11-09 15:23:00
14373.0,1,76.55,2010-12-16 15:40:00
13106.0,1,76.5,2011-07-29 15:12:00
17536.0,1,76.5,2011-06-15 13:23:00
16148.0,1,76.32000000000001,2011-02-16 14:01:00
18113.0,1,76.32000000000001,2010-12-06 12:31:00
15668.0,1,76.32000000000001,2011-05-06 10:39:00
14090.0,1,76.32000000000001,2011-01-19 10:51:00
17995.0,1,76.1,2011-03-03 12:30:00
17628.0,1,75.75,2011-09-19 15:21:00
16610.0,1,75.66,2011-05-04 13:13:00
13403.0,1,75.0,2011-11-22 08:28:00
16468.0,1,74.9,2011-09-26 14:13:00
18050.0,1,74.4,2010-12-15 14:25:00
13095.0,1,74.39999999999999,2011-09-30 12:03:00
17960.0,1,73.78,2011-06-21 14:15:00
12506.0,1,73.5,2011-04-21 08:54:00
18032.0,1,73.5,2011-01-09 15:32:00
16171.0,1,73.2,2011-10-11 14:51:00
17906.0,1,72.9,2011-04-06 17:25:00
13686.0,1,72.0,2011-06-10 09:10:00
13938.0,1,71.66,2011-11-04 14:37:00
13185.0,1,71.4,2011-03-17 11:56:00
17747.0,1,71.4,2011-08-19 08:13:00
17022.0,1,71.0,2011-11-08 17:09:00
18037.0,6,70.02,2011-07-08 13:39:00
15863.0,2,68.84,2011-11-14 12:49:00
14393.0,1,67.95,2011-05-05 18:16:00
17382.0,1,65.4,2011-10-05 13:05:00
13684.0,1,65.13,2011-02-27 10:13:00
13130.0,1,64.0,2011-09-06 15:30:00
13302.0,1,63.75,2011-07-07 17:56:00
17263.0,1,63.440000000000005,2011-05-15 14:32:00
14437.0,1,63.0,2010-12-09 09:27:00
12665.0,1,63.0,2011-01-19 08:34:00
14840.0,1,62.85,2011-03-17 12:00:00
13218.0,1,62.63999999999999,2011-08-04 16:59:00
15516.0,3,62.43,2011-10-26 10:51:00
13194.0,1,60.7,2011-07-27 09:01:00
17174.0,1,59.9,2011-05-06 11:47:00
13391.0,1,59.8,2011-05-20 10:50:00
13682.0,1,59.5,2011-06-05 14:06:00
14957.0,1,58.49,2011-03-31 17:59:00
13080.0,1,58.08,2011-06-13 14:59:00
17775.0,1,56.4,2011-03-30 10:50:00
15899.0,1,56.25,2010-12-06 10:36:00
13366.0,1,56.160000000000004,2011-10-20 13:37:00
16349.0,1,53.5,2011-02-22 12:40:00
15504.0,1,52.83,2011-09-19 13:45:00
14865.0,2,52.2,2011-12-02 16:25:00
13832.0,1,52.199999999999996,2011-11-20 15:36:00
15313.0,1,52.0,2011-08-21 16:02:00
14682.0,2,52.0,2011-06-05 12:12:00
17844.0,1,51.559999999999995,2011-08-25 11:27:00
14351.0,1,51.0,2011-06-28 11:56:00
13011.0,1,50.550000000000004,2010-12-02 17:22:00
18184.0,1,49.8,2011-11-24 15:28:00
14821.0,1,48.800000000000004,2010-12-08 08:43:00
15603.0,1,48.480000000000004,2011-09-22 10:04:00
16257.0,1,46.95,2011-06-16 10:11:00
14080.0,1,45.599999999999994,2011-11-07 11:09:00
15423.0,1,43.5,2011-11-01 14:01:00
14300.0,1,43.2,2011-11-21 08:57:00
15992.0,1,41.989999999999995,2011-12-06 11:00:00
15178.0,1,40.5,2011-03-24 15:12:00
14589.0,1,39.75,2010-12-03 11:42:00
12977.0,1,39.239999999999995,2011-07-06 16:40:00
16659.0,1,39.12,2011-06-03 15:03:00
18019.0,1,38.45,2011-10-19 12:10:00
12855.0,1,38.1,2010-12-02 09:37:00
16162.0,1,37.4,2011-04-01 15:03:00
17816.0,4,36.56,2011-11-03 11:34:00
15940.0,1,35.8,2011-02-01 16:18:00
17831.0,1,35.400000000000006,2011-11-06 15:09:00
14576.0,1,35.400000000000006,2010-12-02 17:51:00
16856.0,1,35.400000000000006,2011-11-25 08:59:00
15744.0,1,34.8,2011-09-23 09:52:00
16765.0,1,34.0,2011-02-18 15:41:00
17408.0,1,32.65,2011-06-29 12:53:00
13120.0,1,30.599999999999998,2011-04-15 10:19:00
15657.0,1,30.0,2011-11-17 12:19:00
18268.0,1,25.5,2011-07-28 19:13:00
17102.0,1,25.5,2011-03-23 10:08:00
17986.0,1,20.8,2011-10-14 14:22:00
16953.0,1,20.8,2011-11-09 15:54:00
16093.0,1,17.0,2011-08-25 11:09:00
17763.0,1,15.0,2011-03-21 14:25:00
15823.0,1,15.0,2010-12-02 15:08:00
13307.0,1,15.0,2011-08-11 17:14:00
16878.0,1,13.3,2011-09-16 17:39:00
17956.0,1,12.75,2011-04-04 13:47:00
16454.0,2,6.9,2011-10-26 11:40:00
14792.0,1,6.2,2011-10-07 09:19:00
16738.0,1,3.75,2011-02-15 09:46:00
